西所沢,139.456245,35.7887575
下山口,139.441165,35.779444999999996
西武球場前,139.42044,35.771575
東村山,139.46586000000002,35.759965
小川,139.46349500000002,35.737565000000004
鷹の台,139.46106,35.72301
国分寺,139.480558,35.700131999999996
恋ヶ窪,139.46389,35.711349999999996
西武遊園地,139.44271500000002,35.765785
西武球場前,139.420235,35.77078
遊園地西,139.44019,35.76903
下井草,139.624735,35.723870000000005
下落合,139.69529,35.715695000000004
高田馬場,139.70399999999998,35.71248333333333
野方,139.65349333333333,35.719586666666665
鷺ノ宮,139.63984499999998,35.722620000000006
上井草,139.602955,35.725255
中井,139.686645,35.71507
都立家政,139.64543,35.72219
新井薬師前,139.6724975,35.715802499999995
井荻,139.61554666666666,35.72466333333333
上石神井,139.59229,35.726195000000004
沼袋,139.66484,35.71916
西武新宿,139.70006666666666,35.696130000000004
小平,139.488445,35.736914999999996
東村山,139.46586000000002,35.759965
狭山市,139.413392,35.85734
入曽,139.427185,35.832385
南大塚,139.45418999999998,35.889695
航空公園,139.46559000000002,35.798339999999996
本川越,139.48113,35.913675
新狭山,139.43379,35.874155
新所沢,139.45717,35.805805
所沢,139.47328,35.78682
久米川,139.472695,35.749525000000006
武蔵関,139.576365,35.727615
田無,139.538985,35.727195
花小金井,139.51332,35.726145
西武柳沢,139.5524,35.72858
東伏見,139.56357500000001,35.728755
東村山,139.46586000000002,35.759965
西武園,139.448895,35.767735
吾野,139.22591,35.90831333333333
横瀬,139.098275,35.9845
西武秩父,139.08299499999998,35.99001
西吾野,139.202415,35.926995000000005
芦ヶ久保,139.13600000000002,35.976405
正丸,139.181485,35.9383
小竹向原,139.67952000000002,35.743395
練馬,139.65444000000002,35.737935
新桜台,139.66857333333334,35.74098
八坂,139.46775,35.74489
国分寺,139.47927599999997,35.701071999999996
一橋学園,139.480065,35.722105
萩山,139.47687000000002,35.7407625
西武遊園地,139.44271500000002,35.765785
武蔵大和,139.44404,35.756434999999996
青梅街道,139.47656999999998,35.730990000000006
武蔵境,139.544265,35.70191
新小金井,139.526745,35.69592
競艇場前,139.49966,35.65621
多磨,139.51715000000002,35.676825
白糸台,139.509525,35.666305
是政,139.48864,35.656185
池袋,139.71083,35.72766
練馬,139.65444000000002,35.737935
石神井公園,139.60655500000001,35.74364
江古田,139.672785,35.737465
富士見台,139.629815,35.73585
中村橋,139.63717,35.736670000000004
桜台,139.6624,35.738745
東長崎,139.68318499999998,35.729969999999994
練馬高野台,139.616835,35.740615000000005
椎名町,139.69431500000002,35.726495
大泉学園,139.58665249999999,35.7494075
小手指,139.43804,35.800585
東吾野,139.26027499999998,35.89247
元加治,139.3453066666667,35.840583333333335
清瀬,139.5199233333333,35.77195666666666
仏子,139.36019,35.837675000000004
狭山ヶ丘,139.41702,35.810405
飯能,139.318842,35.851204
秋津,139.4968425,35.7784925
東久留米,139.53375,35.76045
武蔵横手,139.28071599999998,35.88522
武蔵藤沢,139.412755,35.82085
高麗,139.30434,35.88206285714286
東飯能,139.32598000000002,35.85302
西所沢,139.456245,35.7887575
稲荷山公園,139.39936666666668,35.84468833333333
吾野,139.22591,35.90831333333333
入間市,139.39032,35.8428825
ひばりヶ丘,139.54576500000002,35.7514375
所沢,139.473445,35.786685
保谷,139.56823666666665,35.748263333333334
萩山,139.47687000000002,35.7407625
小平,139.488445,35.736914999999996
小川,139.46349500000002,35.737565000000004
拝島,139.34416666666667,35.72111
東大和市,139.434295,35.732905
西武立川,139.369655,35.72618
武蔵砂川,139.39234499999998,35.728825
玉川上水,139.418775,35.731705000000005
練馬,139.65444000000002,35.737935
豊島園,139.64802,35.742035
